fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2021-08-31,18.0,1001.0,93.0,0,676.0,24.0,13.0,37.0,22.0
2021-09-01,24.0,979.0,49.0,1,172.0,36.0,45.0,68.0,20.0
2021-09-02,22.0,979.0,51.0,0,861.0,29.0,252.0,44.0,18.0
2021-09-03,20.0,1071.0,78.0,0,973.0,11.0,475.0,33.0,34.0
2021-09-04,20.0,1028.0,91.0,0,392.0,97.0,280.0,51.0,32.0
2021-09-05,19.0,948.0,95.0,0,693.0,60.0,256.0,41.0,29.0
2021-09-06,23.0,982.0,46.0,1,413.0,73.0,378.0,47.0,17.0
2021-09-07,27.0,950.0,29.0,1,484.0,21.0,81.0,54.0,17.0
2021-09-08,25.0,1000.0,46.0,0,905.0,77.0,389.0,69.0,38.0
2021-09-09,26.0,952.0,45.0,0,182.0,98.0,486.0,67.0,24.0
2021-09-10,21.0,924.0,53.0,1,956.0,34.0,7.0,41.0,22.0
2021-09-11,26.0,952.0,77.0,1,586.0,31.0,396.0,47.0,24.0
2021-09-12,18.0,863.0,57.0,1,815.0,30.0,294.0,56.0,8.0
2021-09-13,24.0,1038.0,56.0,1,519.0,73.0,451.0,56.0,28.0
2021-09-14,21.0,1024.0,29.0,0,225.0,96.0,209.0,59.0,27.0
2021-09-15,22.0,965.0,71.0,1,754.0,99.0,304.0,45.0,23.0
2021-09-16,20.0,960.0,80.0,1,137.0,93.0,337.0,46.0,20.0
2021-09-17,18.0,944.0,86.0,0,261.0,60.0,170.0,49.0,25.0
2021-09-18,21.0,999.0,60.0,1,977.0,42.0,312.0,30.0,13.0
2021-09-19,19.0,1022.0,88.0,0,714.0,47.0,385.0,57.0,26.0
2021-09-20,28.0,934.0,21.0,1,862.0,62.0,135.0,47.0,16.0
2021-09-21,24.0,936.0,62.0,1,679.0,12.0,492.0,57.0,18.0
2021-09-22,24.0,1035.0,25.0,1,817.0,82.0,25.0,70.0,19.0
2021-09-23,16.0,983.0,57.0,1,417.0,98.0,468.0,45.0,22.0
2021-09-24,29.0,1070.0,96.0,1,915.0,59.0,23.0,36.0,25.0
2021-09-25,23.0,1036.0,35.0,1,546.0,29.0,325.0,52.0,17.0
2021-09-26,31.0,912.0,34.0,1,585.0,34.0,491.0,58.0,23.0
2021-09-27,26.0,947.0,37.0,1,298.0,68.0,153.0,54.0,14.0
2021-09-28,29.0,1037.0,24.0,1,467.0,46.0,123.0,59.0,19.0
2021-09-29,29.0,928.0,100.0,0,700.0,97.0,210.0,50.0,24.0
2021-09-30,24.0,953.0,89.0,0,262.0,15.0,176.0,47.0,14.0
2021-10-01,29.0,1020.0,44.0,1,562.0,31.0,300.0,55.0,16.0
2021-10-02,37.0,1064.0,29.0,1,548.0,7.0,312.0,31.0,10.0
2021-10-03,37.0,934.0,92.0,1,313.0,50.0,389.0,53.0,17.0
2021-10-04,38.0,1025.0,36.0,0,763.0,1.0,77.0,37.0,22.0
2021-10-05,30.0,981.0,40.0,0,738.0,78.0,250.0,32.0,24.0
2021-10-06,36.0,870.0,94.0,0,364.0,98.0,124.0,59.0,19.0
2021-10-07,32.0,1040.0,55.0,1,836.0,36.0,335.0,52.0,20.0
2021-10-08,29.0,983.0,54.0,1,665.0,82.0,282.0,43.0,15.0
2021-10-09,28.0,994.0,64.0,1,713.0,64.0,469.0,48.0,16.0
2021-10-10,30.0,1043.0,100.0,0,337.0,90.0,280.0,32.0,28.0
2021-10-11,35.0,1036.0,79.0,1,466.0,49.0,434.0,62.0,22.0
2021-10-12,19.0,958.0,94.0,0,484.0,90.0,57.0,46.0,27.0
2021-10-13,33.0,947.0,53.0,1,622.0,20.0,342.0,46.0,17.0
2021-10-14,31.0,1043.0,24.0,1,443.0,10.0,414.0,47.0,15.0
2021-10-15,38.0,1106.0,89.0,0,979.0,25.0,286.0,41.0,13.0
2021-10-16,40.0,986.0,73.0,0,594.0,65.0,327.0,32.0,12.0
2021-10-17,43.0,1033.0,60.0,1,560.0,1.0,78.0,62.0,15.0
2021-10-18,35.0,989.0,30.0,1,457.0,77.0,420.0,52.0,20.0
2021-10-19,29.0,1001.0,72.0,1,981.0,21.0,133.0,34.0,18.0
2021-10-20,43.0,1018.0,51.0,0,361.0,79.0,48.0,56.0,20.0
2021-10-21,36.0,955.0,90.0,1,121.0,35.0,193.0,61.0,9.0
2021-10-22,39.0,915.0,93.0,1,969.0,72.0,134.0,49.0,20.0
2021-10-23,28.0,1042.0,87.0,1,562.0,42.0,56.0,37.0,18.0
2021-10-24,31.0,1019.0,21.0,0,861.0,92.0,39.0,57.0,19.0
2021-10-25,29.0,1035.0,92.0,1,422.0,35.0,415.0,55.0,20.0
2021-10-26,40.0,1070.0,59.0,0,809.0,40.0,94.0,35.0,20.0
2021-10-27,32.0,911.0,42.0,1,680.0,76.0,301.0,53.0,13.0
2021-10-28,28.0,1015.0,95.0,1,493.0,13.0,63.0,60.0,17.0
2021-10-29,37.0,1013.0,63.0,0,252.0,53.0,260.0,75.0,12.0
2021-10-30,26.0,1016.0,28.0,0,396.0,93.0,64.0,48.0,21.0
2021-10-31,30.0,918.0,52.0,0,921.0,89.0,147.0,61.0,21.0
2021-11-01,40.0,1058.0,50.0,0,497.0,62.0,111.0,41.0,17.0
2021-11-02,38.0,1004.0,41.0,1,293.0,44.0,349.0,52.0,15.0
2021-11-03,38.0,1036.0,38.0,0,619.0,29.0,352.0,58.0,20.0
2021-11-04,31.0,996.0,30.0,1,616.0,90.0,308.0,53.0,10.0
2021-11-05,29.0,1048.0,35.0,1,988.0,48.0,9.0,55.0,19.0
2021-11-06,32.0,1041.0,92.0,1,767.0,5.0,44.0,49.0,23.0
2021-11-07,25.0,976.0,84.0,0,994.0,56.0,124.0,46.0,26.0
2021-11-08,26.0,943.0,33.0,1,971.0,71.0,54.0,37.0,19.0
2021-11-09,34.0,1051.0,26.0,0,273.0,100.0,420.0,59.0,29.0
2021-11-10,35.0,916.0,34.0,1,505.0,21.0,428.0,62.0,14.0
2021-11-11,24.0,957.0,61.0,0,201.0,86.0,408.0,51.0,24.0
2021-11-12,36.0,991.0,37.0,0,343.0,41.0,124.0,54.0,18.0
2021-11-13,31.0,1037.0,78.0,1,810.0,87.0,362.0,38.0,21.0
2021-11-14,26.0,1041.0,25.0,0,897.0,56.0,149.0,63.0,22.0
2021-11-15,29.0,979.0,28.0,1,985.0,70.0,211.0,51.0,9.0
2021-11-16,27.0,906.0,66.0,1,101.0,3.0,90.0,60.0,14.0
2021-11-17,40.0,949.0,96.0,1,814.0,56.0,176.0,52.0,21.0
2021-11-18,31.0,1069.0,39.0,0,536.0,67.0,54.0,72.0,18.0
2021-11-19,35.0,1008.0,74.0,1,805.0,60.0,58.0,59.0,16.0
2021-11-20,31.0,994.0,55.0,0,111.0,29.0,402.0,52.0,17.0
2021-11-21,33.0,978.0,36.0,0,533.0,29.0,258.0,49.0,13.0
2021-11-22,42.0,955.0,98.0,0,699.0,33.0,414.0,39.0,14.0
2021-11-23,31.0,970.0,97.0,0,836.0,73.0,243.0,42.0,31.0
2021-11-24,25.0,1018.0,60.0,0,533.0,1.0,296.0,65.0,21.0
2021-11-25,43.0,1001.0,76.0,1,365.0,91.0,313.0,49.0,23.0
2021-11-26,28.0,993.0,99.0,0,343.0,84.0,233.0,58.0,24.0
2021-11-27,35.0,1024.0,28.0,0,339.0,49.0,381.0,47.0,20.0
2021-11-28,34.0,1031.0,93.0,0,751.0,64.0,17.0,51.0,22.0
2021-11-29,33.0,948.0,37.0,1,868.0,12.0,286.0,52.0,11.0
2021-11-30,42.0,966.0,31.0,0,117.0,97.0,416.0,51.0,21.0
2021-12-01,31.0,1053.0,48.0,1,363.0,69.0,214.0,54.0,11.0
2021-12-02,29.0,982.0,21.0,0,492.0,0.0,415.0,49.0,20.0
2021-12-03,30.0,971.0,79.0,0,833.0,84.0,303.0,35.0,19.0
2021-12-04,22.0,958.0,33.0,1,988.0,19.0,474.0,49.0,14.0
2021-12-05,28.0,899.0,43.0,0,652.0,94.0,344.0,53.0,15.0
2021-12-06,29.0,1032.0,68.0,1,707.0,24.0,55.0,45.0,18.0
2021-12-07,38.0,940.0,34.0,1,345.0,61.0,201.0,43.0,12.0
2021-12-08,40.0,1005.0,26.0,1,505.0,36.0,335.0,53.0,9.0
2021-12-09,31.0,950.0,65.0,0,760.0,2.0,152.0,55.0,22.0
2021-12-10,35.0,1030.0,88.0,0,426.0,62.0,235.0,53.0,13.0
2021-12-11,36.0,954.0,88.0,0,584.0,61.0,249.0,58.0,22.0
2021-12-12,41.0,981.0,52.0,0,232.0,47.0,306.0,54.0,9.0
2021-12-13,29.0,1021.0,52.0,0,369.0,13.0,7.0,54.0,20.0
2021-12-14,23.0,1029.0,77.0,0,459.0,55.0,177.0,54.0,23.0
2021-12-15,33.0,1013.0,80.0,1,692.0,67.0,35.0,42.0,16.0
2021-12-16,27.0,935.0,29.0,0,757.0,96.0,497.0,45.0,19.0
2021-12-17,24.0,983.0,52.0,1,298.0,39.0,52.0,56.0,5.0
2021-12-18,27.0,938.0,64.0,1,717.0,55.0,341.0,35.0,12.0
2021-12-19,23.0,968.0,31.0,0,971.0,47.0,139.0,46.0,15.0
2021-12-20,25.0,1016.0,76.0,0,370.0,9.0,333.0,38.0,14.0
2021-12-21,27.0,922.0,81.0,1,747.0,47.0,124.0,49.0,20.0
2021-12-22,30.0,961.0,64.0,1,375.0,26.0,351.0,48.0,23.0
2021-12-23,42.0,971.0,31.0,0,249.0,49.0,48.0,48.0,13.0
2021-12-24,28.0,956.0,38.0,0,788.0,16.0,61.0,51.0,14.0
2021-12-25,30.0,1067.0,58.0,1,109.0,46.0,486.0,50.0,17.0
2021-12-26,33.0,938.0,99.0,1,770.0,78.0,471.0,43.0,21.0
2021-12-27,32.0,951.0,77.0,0,275.0,87.0,255.0,43.0,18.0
2021-12-28,36.0,977.0,22.0,0,801.0,33.0,152.0,42.0,24.0
2021-12-29,37.0,951.0,72.0,0,695.0,20.0,432.0,50.0,27.0
2021-12-30,38.0,1031.0,88.0,1,479.0,74.0,265.0,64.0,17.0
2021-12-31,29.0,1009.0,32.0,0,155.0,98.0,18.0,56.0,7.0
2022-01-01,32.0,1020.0,61.0,0,330.0,58.0,76.0,56.0,16.0
2022-01-02,34.0,1076.0,93.0,1,822.0,34.0,467.0,39.0,27.0
2022-01-03,26.0,997.0,80.0,1,309.0,86.0,168.0,54.0,13.0
2022-01-04,35.0,1002.0,26.0,1,171.0,26.0,261.0,51.0,13.0
2022-01-05,38.0,997.0,95.0,1,832.0,62.0,496.0,58.0,25.0
2022-01-06,43.0,1062.0,48.0,0,582.0,31.0,255.0,60.0,18.0
2022-01-07,26.0,922.0,36.0,0,911.0,56.0,462.0,47.0,14.0
2022-01-08,28.0,1000.0,45.0,0,848.0,9.0,261.0,48.0,13.0
2022-01-09,32.0,1062.0,88.0,1,840.0,77.0,213.0,50.0,21.0
2022-01-10,37.0,903.0,66.0,0,474.0,23.0,488.0,43.0,13.0
2022-01-11,26.0,998.0,50.0,1,504.0,36.0,118.0,57.0,9.0
2022-01-12,33.0,1042.0,20.0,0,649.0,34.0,377.0,54.0,13.0
2022-01-13,28.0,968.0,82.0,1,476.0,88.0,78.0,65.0,14.0
2022-01-14,25.0,883.0,22.0,1,379.0,66.0,172.0,48.0,8.0
2022-01-15,38.0,1056.0,70.0,1,629.0,42.0,19.0,55.0,10.0
2022-01-16,33.0,976.0,20.0,0,647.0,54.0,5.0,49.0,11.0
2022-01-17,31.0,1003.0,55.0,0,269.0,78.0,150.0,60.0,19.0
2022-01-18,35.0,944.0,73.0,1,189.0,82.0,203.0,38.0,19.0
2022-01-19,42.0,1117.0,20.0,0,350.0,1.0,180.0,61.0,20.0
2022-01-20,31.0,1098.0,67.0,0,206.0,41.0,178.0,60.0,16.0
2022-01-21,22.0,963.0,59.0,1,875.0,13.0,86.0,56.0,17.0
2022-01-22,38.0,1019.0,95.0,0,876.0,72.0,492.0,34.0,32.0
2022-01-23,37.0,1021.0,87.0,1,238.0,73.0,133.0,40.0,18.0
2022-01-24,31.0,972.0,56.0,1,683.0,93.0,278.0,38.0,15.0
2022-01-25,39.0,999.0,32.0,0,929.0,72.0,371.0,51.0,28.0
2022-01-26,39.0,973.0,55.0,0,375.0,33.0,468.0,46.0,21.0
2022-01-27,25.0,1023.0,48.0,0,190.0,67.0,432.0,43.0,11.0
2022-01-28,31.0,941.0,43.0,1,284.0,23.0,59.0,33.0,6.0
2022-01-29,35.0,960.0,57.0,1,187.0,95.0,219.0,69.0,11.0
2022-01-30,43.0,1027.0,24.0,1,443.0,1.0,216.0,51.0,14.0
2022-01-31,22.0,889.0,86.0,0,289.0,20.0,406.0,60.0,21.0
2022-02-01,46.0,1003.0,24.0,1,398.0,40.0,180.0,52.0,19.0
2022-02-02,32.0,974.0,81.0,0,994.0,19.0,309.0,47.0,17.0
2022-02-03,31.0,943.0,41.0,0,588.0,70.0,420.0,53.0,22.0
2022-02-04,14.0,1024.0,85.0,1,800.0,11.0,449.0,59.0,21.0
2022-02-05,18.0,1048.0,70.0,1,830.0,7.0,41.0,56.0,14.0
2022-02-06,30.0,991.0,85.0,1,934.0,87.0,140.0,54.0,22.0
2022-02-07,26.0,964.0,58.0,1,249.0,88.0,117.0,65.0,14.0
2022-02-08,37.0,967.0,92.0,1,902.0,58.0,311.0,26.0,16.0
2022-02-09,28.0,1087.0,64.0,0,638.0,39.0,101.0,59.0,14.0
2022-02-10,33.0,955.0,50.0,1,556.0,2.0,67.0,34.0,10.0
2022-02-11,31.0,1046.0,66.0,0,233.0,65.0,312.0,45.0,21.0
2022-02-12,22.0,1039.0,51.0,0,582.0,86.0,31.0,44.0,19.0
2022-02-13,21.0,989.0,32.0,0,955.0,99.0,105.0,40.0,11.0
2022-02-14,35.0,959.0,70.0,1,108.0,52.0,248.0,46.0,20.0
2022-02-15,34.0,1029.0,47.0,1,545.0,97.0,218.0,45.0,16.0
2022-02-16,25.0,1017.0,28.0,0,826.0,12.0,288.0,45.0,18.0
2022-02-17,35.0,1029.0,39.0,1,433.0,93.0,460.0,47.0,22.0
2022-02-18,30.0,981.0,95.0,0,306.0,17.0,48.0,52.0,20.0
2022-02-19,35.0,953.0,43.0,0,793.0,32.0,144.0,52.0,16.0
2022-02-20,34.0,1080.0,87.0,1,752.0,78.0,86.0,48.0,15.0
2022-02-21,31.0,1050.0,45.0,0,947.0,8.0,11.0,52.0,30.0
2022-02-22,30.0,958.0,76.0,0,445.0,65.0,136.0,42.0,29.0
2022-02-23,39.0,943.0,32.0,1,641.0,46.0,258.0,57.0,2.0
2022-02-24,31.0,1022.0,63.0,1,939.0,87.0,385.0,42.0,19.0
2022-02-25,37.0,984.0,80.0,1,487.0,10.0,34.0,40.0,14.0
2022-02-26,28.0,1020.0,36.0,0,672.0,4.0,416.0,47.0,20.0
2022-02-27,28.0,998.0,23.0,1,621.0,3.0,210.0,43.0,8.0
2022-02-28,34.0,1036.0,42.0,1,163.0,14.0,156.0,68.0,11.0
2022-03-01,29.0,1063.0,72.0,1,986.0,25.0,424.0,60.0,20.0
2022-03-02,34.0,1039.0,21.0,1,299.0,72.0,415.0,39.0,25.0
2022-03-03,31.0,997.0,79.0,0,311.0,94.0,59.0,50.0,16.0
2022-03-04,38.0,987.0,63.0,0,597.0,57.0,88.0,62.0,19.0
2022-03-05,39.0,1012.0,87.0,1,623.0,0.0,366.0,45.0,17.0
2022-03-06,28.0,1064.0,41.0,0,830.0,92.0,293.0,59.0,27.0
2022-03-07,42.0,883.0,30.0,1,415.0,55.0,296.0,40.0,12.0
2022-03-08,29.0,911.0,86.0,1,961.0,66.0,440.0,46.0,18.0
2022-03-09,27.0,986.0,78.0,0,818.0,15.0,215.0,47.0,17.0
2022-03-10,36.0,1001.0,54.0,1,627.0,44.0,217.0,51.0,9.0
2022-03-11,36.0,1008.0,99.0,0,290.0,19.0,35.0,54.0,28.0
2022-03-12,36.0,1032.0,89.0,0,824.0,39.0,22.0,42.0,20.0
2022-03-13,27.0,1068.0,35.0,0,345.0,42.0,156.0,67.0,15.0
2022-03-14,31.0,984.0,50.0,1,465.0,1.0,9.0,37.0,13.0
2022-03-15,43.0,948.0,61.0,1,463.0,60.0,26.0,49.0,11.0
2022-03-16,33.0,975.0,29.0,1,264.0,86.0,352.0,46.0,17.0
2022-03-17,36.0,1002.0,94.0,1,212.0,55.0,8.0,45.0,17.0
2022-03-18,29.0,1008.0,96.0,0,739.0,60.0,424.0,48.0,27.0
2022-03-19,26.0,973.0,54.0,0,875.0,80.0,66.0,58.0,23.0
2022-03-20,27.0,1027.0,53.0,1,499.0,89.0,271.0,50.0,15.0
2022-03-21,29.0,943.0,69.0,0,146.0,78.0,293.0,61.0,16.0
2022-03-22,27.0,918.0,29.0,1,428.0,54.0,473.0,69.0,14.0
2022-03-23,28.0,1094.0,52.0,0,956.0,29.0,473.0,55.0,23.0
2022-03-24,33.0,923.0,38.0,0,309.0,78.0,318.0,58.0,17.0
2022-03-25,34.0,1062.0,38.0,1,484.0,90.0,177.0,44.0,18.0
2022-03-26,40.0,1049.0,88.0,1,335.0,29.0,284.0,67.0,18.0
2022-03-27,31.0,937.0,25.0,1,163.0,98.0,396.0,45.0,16.0
2022-03-28,22.0,989.0,44.0,1,504.0,19.0,44.0,52.0,12.0
2022-03-29,39.0,971.0,59.0,1,225.0,75.0,91.0,58.0,16.0
2022-03-30,31.0,1070.0,72.0,1,224.0,52.0,155.0,69.0,15.0
2022-03-31,47.0,1027.0,21.0,0,127.0,60.0,134.0,40.0,13.0
2022-04-01,27.0,951.0,45.0,1,846.0,55.0,223.0,55.0,16.0
2022-04-02,23.0,972.0,82.0,1,728.0,63.0,366.0,65.0,26.0
2022-04-03,21.0,1040.0,78.0,1,573.0,59.0,223.0,59.0,28.0
2022-04-04,24.0,942.0,67.0,0,449.0,35.0,209.0,52.0,18.0
2022-04-05,35.0,1034.0,85.0,0,361.0,33.0,282.0,53.0,19.0
2022-04-06,21.0,1007.0,66.0,1,505.0,53.0,43.0,56.0,23.0
2022-04-07,26.0,1004.0,73.0,1,415.0,7.0,371.0,49.0,27.0
2022-04-08,25.0,908.0,82.0,0,675.0,77.0,391.0,57.0,29.0
2022-04-09,29.0,1042.0,80.0,1,322.0,80.0,177.0,66.0,30.0
2022-04-10,36.0,1020.0,45.0,1,474.0,45.0,371.0,42.0,27.0
2022-04-11,25.0,1021.0,91.0,1,959.0,38.0,454.0,69.0,38.0
2022-04-12,19.0,935.0,61.0,0,620.0,85.0,252.0,48.0,22.0
2022-04-13,19.0,957.0,56.0,1,513.0,37.0,328.0,40.0,17.0
2022-04-14,21.0,961.0,31.0,0,762.0,24.0,77.0,36.0,23.0
2022-04-15,30.0,926.0,74.0,1,306.0,11.0,479.0,48.0,21.0
2022-04-16,15.0,939.0,85.0,0,494.0,42.0,458.0,49.0,32.0
2022-04-17,25.0,998.0,73.0,1,590.0,69.0,490.0,43.0,23.0
2022-04-18,17.0,1014.0,100.0,0,956.0,33.0,94.0,50.0,32.0
2022-04-19,21.0,1053.0,68.0,1,319.0,11.0,67.0,30.0,17.0
2022-04-20,28.0,938.0,80.0,1,270.0,67.0,331.0,39.0,18.0
2022-04-21,32.0,961.0,60.0,1,187.0,68.0,7.0,48.0,23.0
2022-04-22,23.0,988.0,63.0,0,429.0,12.0,186.0,53.0,20.0
2022-04-23,22.0,1077.0,81.0,1,411.0,78.0,448.0,35.0,26.0
2022-04-24,22.0,1057.0,67.0,1,411.0,98.0,213.0,58.0,22.0
2022-04-25,24.0,971.0,67.0,0,400.0,41.0,267.0,25.0,23.0
2022-04-26,26.0,1034.0,91.0,1,818.0,32.0,124.0,55.0,33.0
2022-04-27,18.0,995.0,79.0,1,469.0,72.0,241.0,39.0,22.0
2022-04-28,27.0,916.0,77.0,0,116.0,24.0,273.0,53.0,33.0
2022-04-29,34.0,934.0,47.0,0,549.0,44.0,99.0,49.0,22.0
2022-04-30,20.0,1068.0,90.0,0,853.0,24.0,67.0,47.0,32.0
2022-05-01,19.0,916.0,30.0,0,753.0,34.0,415.0,30.0,27.0
2022-05-02,27.0,875.0,76.0,0,656.0,53.0,54.0,32.0,26.0
2022-05-03,25.0,1053.0,36.0,1,205.0,48.0,203.0,55.0,15.0
2022-05-04,18.0,1002.0,24.0,0,208.0,40.0,436.0,56.0,33.0
2022-05-05,26.0,1062.0,22.0,0,857.0,75.0,101.0,50.0,34.0
2022-05-06,22.0,1002.0,91.0,1,242.0,40.0,43.0,62.0,25.0
2022-05-07,29.0,1008.0,69.0,0,188.0,75.0,341.0,33.0,23.0
2022-05-08,23.0,989.0,77.0,0,166.0,57.0,216.0,27.0,27.0
2022-05-09,27.0,925.0,63.0,0,447.0,56.0,208.0,51.0,25.0
2022-05-10,26.0,1029.0,41.0,1,140.0,81.0,308.0,42.0,19.0
2022-05-11,30.0,1040.0,72.0,0,574.0,49.0,438.0,38.0,29.0
2022-05-12,29.0,972.0,41.0,1,861.0,38.0,351.0,40.0,29.0
2022-05-13,15.0,1008.0,28.0,1,948.0,63.0,238.0,55.0,22.0
2022-05-14,26.0,1083.0,88.0,1,133.0,83.0,389.0,34.0,31.0
2022-05-15,30.0,958.0,42.0,0,656.0,59.0,234.0,46.0,18.0
2022-05-16,37.0,995.0,71.0,1,140.0,82.0,134.0,64.0,33.0
2022-05-17,25.0,943.0,49.0,0,396.0,92.0,135.0,34.0,19.0
2022-05-18,33.0,899.0,71.0,0,352.0,4.0,37.0,39.0,26.0
2022-05-19,12.0,930.0,64.0,1,920.0,93.0,177.0,50.0,23.0
2022-05-20,30.0,994.0,21.0,1,390.0,42.0,29.0,57.0,26.0
2022-05-21,18.0,1087.0,76.0,1,448.0,62.0,246.0,45.0,19.0
2022-05-22,30.0,1001.0,58.0,0,805.0,11.0,304.0,51.0,28.0
2022-05-23,24.0,1031.0,26.0,1,827.0,64.0,114.0,46.0,26.0
2022-05-24,30.0,1058.0,27.0,0,487.0,71.0,399.0,70.0,33.0
2022-05-25,25.0,1040.0,39.0,1,732.0,37.0,376.0,44.0,29.0
2022-05-26,22.0,962.0,55.0,0,781.0,25.0,294.0,52.0,28.0
2022-05-27,39.0,957.0,80.0,1,709.0,97.0,339.0,43.0,24.0
2022-05-28,23.0,1033.0,53.0,1,561.0,55.0,156.0,53.0,21.0
2022-05-29,14.0,1037.0,68.0,1,471.0,65.0,271.0,49.0,28.0
2022-05-30,23.0,1041.0,51.0,0,518.0,48.0,377.0,59.0,33.0
2022-05-31,23.0,1032.0,39.0,0,598.0,4.0,189.0,56.0,21.0
2022-06-01,20.0,954.0,28.0,1,240.0,46.0,310.0,64.0,22.0
2022-06-02,18.0,937.0,89.0,1,221.0,72.0,4.0,43.0,24.0
2022-06-03,26.0,925.0,32.0,0,547.0,12.0,27.0,36.0,18.0
2022-06-04,22.0,1019.0,83.0,1,805.0,89.0,286.0,56.0,24.0
2022-06-05,29.0,1044.0,44.0,1,809.0,74.0,21.0,52.0,31.0
2022-06-06,20.0,959.0,57.0,0,141.0,1.0,418.0,50.0,25.0
2022-06-07,32.0,1024.0,23.0,0,919.0,42.0,241.0,36.0,26.0
2022-06-08,23.0,1006.0,40.0,1,506.0,90.0,15.0,60.0,24.0
2022-06-09,30.0,976.0,60.0,1,889.0,79.0,289.0,55.0,26.0
2022-06-10,29.0,982.0,62.0,1,448.0,82.0,104.0,44.0,20.0
2022-06-11,27.0,1046.0,91.0,1,463.0,41.0,130.0,49.0,26.0
2022-06-12,23.0,976.0,68.0,0,596.0,71.0,154.0,45.0,33.0
2022-06-13,18.0,1040.0,97.0,1,399.0,24.0,6.0,55.0,20.0
2022-06-14,23.0,912.0,50.0,0,722.0,96.0,224.0,37.0,31.0
2022-06-15,25.0,1039.0,62.0,0,123.0,26.0,172.0,40.0,21.0
2022-06-16,26.0,1070.0,58.0,1,746.0,72.0,390.0,35.0,34.0
2022-06-17,26.0,951.0,48.0,0,997.0,10.0,362.0,45.0,28.0
2022-06-18,22.0,913.0,78.0,0,706.0,63.0,48.0,52.0,27.0
2022-06-19,18.0,1026.0,70.0,1,265.0,67.0,95.0,46.0,27.0
2022-06-20,20.0,1021.0,40.0,0,566.0,36.0,454.0,54.0,30.0
2022-06-21,27.0,982.0,96.0,0,392.0,52.0,240.0,51.0,25.0
2022-06-22,28.0,984.0,22.0,1,675.0,4.0,368.0,43.0,22.0
2022-06-23,24.0,1081.0,59.0,0,641.0,16.0,396.0,27.0,26.0
2022-06-24,33.0,1001.0,86.0,0,149.0,15.0,257.0,70.0,31.0
2022-06-25,25.0,1023.0,24.0,0,568.0,42.0,224.0,51.0,26.0
2022-06-26,34.0,998.0,72.0,0,552.0,38.0,444.0,44.0,28.0
2022-06-27,30.0,953.0,29.0,0,271.0,57.0,360.0,44.0,22.0
2022-06-28,29.0,958.0,66.0,1,239.0,57.0,459.0,42.0,22.0
2022-06-29,23.0,1004.0,52.0,0,915.0,53.0,376.0,53.0,31.0
2022-06-30,21.0,1007.0,42.0,1,752.0,28.0,12.0,53.0,26.0
2022-07-01,25.0,1014.0,86.0,0,175.0,66.0,169.0,74.0,24.0
2022-07-02,25.0,982.0,35.0,1,838.0,33.0,384.0,33.0,21.0
2022-07-03,16.0,1037.0,51.0,1,563.0,49.0,366.0,20.0,22.0
2022-07-04,23.0,984.0,70.0,0,978.0,66.0,292.0,38.0,25.0
2022-07-05,18.0,980.0,98.0,0,571.0,79.0,440.0,39.0,30.0
2022-07-06,21.0,941.0,83.0,0,993.0,44.0,87.0,58.0,25.0
2022-07-07,22.0,998.0,38.0,1,659.0,8.0,137.0,46.0,17.0
2022-07-08,27.0,1058.0,74.0,0,465.0,13.0,124.0,43.0,24.0
2022-07-09,23.0,1065.0,30.0,1,488.0,60.0,37.0,52.0,23.0
2022-07-10,30.0,978.0,25.0,1,301.0,70.0,182.0,61.0,11.0
2022-07-11,27.0,925.0,83.0,1,831.0,44.0,438.0,42.0,20.0
2022-07-12,33.0,978.0,40.0,0,305.0,10.0,432.0,57.0,19.0
2022-07-13,18.0,1017.0,76.0,0,851.0,67.0,27.0,37.0,28.0
2022-07-14,29.0,1046.0,42.0,0,521.0,98.0,264.0,43.0,33.0
2022-07-15,16.0,1050.0,54.0,1,396.0,11.0,233.0,36.0,17.0
2022-07-16,23.0,954.0,91.0,1,645.0,58.0,105.0,46.0,21.0
2022-07-17,21.0,963.0,63.0,0,163.0,22.0,217.0,60.0,22.0
2022-07-18,29.0,972.0,55.0,0,207.0,43.0,133.0,60.0,32.0
2022-07-19,28.0,972.0,74.0,1,880.0,25.0,105.0,57.0,17.0
2022-07-20,17.0,1003.0,54.0,1,695.0,60.0,411.0,61.0,25.0
2022-07-21,15.0,1016.0,95.0,0,605.0,92.0,458.0,45.0,30.0
2022-07-22,22.0,1030.0,90.0,0,963.0,57.0,418.0,39.0,31.0
2022-07-23,23.0,977.0,73.0,0,151.0,68.0,16.0,20.0,22.0
2022-07-24,23.0,964.0,52.0,0,584.0,53.0,255.0,52.0,25.0
2022-07-25,21.0,981.0,72.0,0,879.0,32.0,64.0,45.0,27.0
2022-07-26,39.0,1006.0,75.0,1,285.0,26.0,432.0,51.0,28.0
2022-07-27,26.0,958.0,96.0,1,782.0,94.0,489.0,59.0,24.0
2022-07-28,25.0,984.0,46.0,1,959.0,23.0,183.0,56.0,19.0
2022-07-29,34.0,937.0,42.0,1,360.0,97.0,372.0,46.0,19.0
2022-07-30,28.0,983.0,83.0,0,345.0,15.0,487.0,48.0,25.0
2022-07-31,29.0,1023.0,88.0,1,757.0,81.0,176.0,61.0,26.0
